cnn,corridor,limits,monthly_frequency,frequency_group,days_cleaned,time_ranges,schedule_summary,block_sides,street_sides,heatmap_cells,holidays
6548000,Griffith St,Ingerson Ave  -  Jamestown Ave,38,31-40,"Mon, Wed","8 AM - 10 AM, 9 AM - 11 AM","Mon 9 AM - 11 AM, Wed 8 AM - 10 AM","NorthWest, SouthEast","L, R","Mon|8-10, Wed|8-10",0
6549000,Grijalva Dr,Juan Bautista Cir  -  Gonzalez Dr,40,31-40,"Mon, Thu",9 AM - 11 AM,"Mon 9 AM - 11 AM, Thu 9 AM - 11 AM","NorthWest, SouthEast","L, R","Mon|8-10, Thu|8-10",0
655000,15th St,Valencia St  -  Albion St,80,71-80,"Fri, Mon, Thu, Wed",9 AM - 11 AM,"Fri 9 AM - 11 AM, Mon 9 AM - 11 AM, Thu 9 AM - 11 AM, Wed 9 AM - 11 AM","North, South","L, R","Fri|8-10, Mon|8-10, Thu|8-10, Wed|8-10",0
6550000,Grijalva Dr,Gonzalez Dr  -  Garces Dr,40,31-40,"Mon, Thu",9 AM - 11 AM,"Mon 9 AM - 11 AM, Thu 9 AM - 11 AM","NorthWest, SouthEast","L, R","Mon|8-10, Thu|8-10",0
6552000,Grove St,Market St  -  Larkin St,72,71-80,"Fri, Mon, Sat, Sun, Thu, Tues, Wed",2 AM - 6 AM,"Fri 2 AM - 6 AM, Mon 2 AM - 6 AM, Sat 2 AM - 6 AM, Sun 2 AM - 6 AM, Thu 2 AM - 6 AM, Tues 2 AM - 6 AM, Wed 2 AM - 6 AM","North, South","L, R","Fri|2-4, Mon|2-4, Sat|2-4, Sun|2-4, Thu|2-4, Tues|2-4, Wed|2-4",0
6553000,Grove St,Larkin St  -  Polk St,104,101+,"Fri, Mon, Sat, Sun, Thu, Tues, Wed",2 AM - 6 AM,"Fri 2 AM - 6 AM, Mon 2 AM - 6 AM, Sat 2 AM - 6 AM, Sun 2 AM - 6 AM, Thu 2 AM - 6 AM, Tues 2 AM - 6 AM, Wed 2 AM - 6 AM","North, South","L, R","Fri|2-4, Mon|2-4, Sat|2-4, Sun|2-4, Thu|2-4, Tues|2-4, Wed|2-4",0
6554000,Grove St,Polk St  -  Van Ness Ave,112,101+,"Fri, Mon, Sat, Sun, Thu, Tues, Wed",2 AM - 6 AM,"Fri 2 AM - 6 AM, Mon 2 AM - 6 AM, Sat 2 AM - 6 AM, Sun 2 AM - 6 AM, Thu 2 AM - 6 AM, Tues 2 AM - 6 AM, Wed 2 AM - 6 AM","North, South","L, R","Fri|2-4, Mon|2-4, Sat|2-4, Sun|2-4, Thu|2-4, Tues|2-4, Wed|2-4",0
6555000,Grove St,Van Ness Ave  -  Franklin St,40,31-40,"Fri, Mon, Thu, Tues, Wed",2 AM - 6 AM,"Fri 2 AM - 6 AM, Mon 2 AM - 6 AM, Thu 2 AM - 6 AM, Tues 2 AM - 6 AM, Wed 2 AM - 6 AM","North, South","L, R","Fri|2-4, Mon|2-4, Thu|2-4, Tues|2-4, Wed|2-4",0
6556000,Grove St,Franklin St  -  Gough St,40,31-40,"Fri, Mon, Thu, Tues, Wed",2 AM - 6 AM,"Fri 2 AM - 6 AM, Mon 2 AM - 6 AM, Thu 2 AM - 6 AM, Tues 2 AM - 6 AM, Wed 2 AM - 6 AM","North, South","L, R","Fri|2-4, Mon|2-4, Thu|2-4, Tues|2-4, Wed|2-4",0
6557000,Grove St,Gough St  -  Octavia St,36,31-40,"Thu, Tues",8 AM - 10 AM,"Thu 8 AM - 10 AM, Tues 8 AM - 10 AM","North, South","L, R","Thu|8-10, Tues|8-10",0
6558000,Grove St,Octavia St  -  Laguna St,44,41-50,"Thu, Tues","12 PM - 2 PM, 8 AM - 10 AM","Thu 12 PM - 2 PM, Tues 8 AM - 10 AM","North, South","L, R","Thu|12-14, Tues|8-10",0
6559000,Grove St,Laguna St  -  Buchanan St,44,41-50,"Thu, Tues","12 PM - 2 PM, 8 AM - 10 AM","Thu 12 PM - 2 PM, Tues 8 AM - 10 AM","North, South","L, R","Thu|12-14, Tues|8-10",0
656000,15th St,Albion St  -  Guerrero St,80,71-80,"Fri, Mon, Thu, Wed",9 AM - 11 AM,"Fri 9 AM - 11 AM, Mon 9 AM - 11 AM, Thu 9 AM - 11 AM, Wed 9 AM - 11 AM","North, South","L, R","Fri|8-10, Mon|8-10, Thu|8-10, Wed|8-10",0
6560001,Grove St,Buchanan St  -  Banneker Way,44,41-50,"Thu, Tues","12 PM - 2 PM, 8 AM - 10 AM","Thu 12 PM - 2 PM, Tues 8 AM - 10 AM",,"L, R","Thu|12-14, Tues|8-10",0
6560002,Grove St,Banneker Way  -  Webster St,44,41-50,"Thu, Tues","12 PM - 2 PM, 8 AM - 10 AM","Thu 12 PM - 2 PM, Tues 8 AM - 10 AM",,"L, R","Thu|12-14, Tues|8-10",0
6561000,Grove St,Webster St  -  Fillmore St,44,41-50,"Thu, Tues","12 PM - 2 PM, 8 AM - 10 AM","Thu 12 PM - 2 PM, Tues 8 AM - 10 AM","North, South","L, R","Thu|12-14, Tues|8-10",0
6562000,Grove St,Fillmore St  -  Steiner St,44,41-50,"Thu, Tues","12 PM - 2 PM, 8 AM - 10 AM","Thu 12 PM - 2 PM, Tues 8 AM - 10 AM","North, South","L, R","Thu|12-14, Tues|8-10",0
6563000,Grove St,Scott St  -  Divisadero St,38,31-40,"Thu, Tues","8 AM - 10 AM, 9 AM - 11 AM","Thu 9 AM - 11 AM, Tues 8 AM - 10 AM","North, South","L, R","Thu|8-10, Tues|8-10",0
6564000,Grove St,Divisadero St  -  Broderick St,38,31-40,"Thu, Tues","8 AM - 10 AM, 9 AM - 11 AM","Thu 9 AM - 11 AM, Tues 8 AM - 10 AM","North, South","L, R","Thu|8-10, Tues|8-10",0
6565000,Grove St,Broderick St  -  Baker St,38,31-40,"Thu, Tues","8 AM - 10 AM, 9 AM - 11 AM","Thu 9 AM - 11 AM, Tues 8 AM - 10 AM","North, South","L, R","Thu|8-10, Tues|8-10",0
6566000,Grove St,Baker St  -  Lyon St,40,31-40,"Thu, Tues",9 AM - 11 AM,"Thu 9 AM - 11 AM, Tues 9 AM - 11 AM","North, South","L, R","Thu|8-10, Tues|8-10",0
6567000,Grove St,Lyon St  -  Central Ave,40,31-40,"Thu, Tues",9 AM - 11 AM,"Thu 9 AM - 11 AM, Tues 9 AM - 11 AM","North, South","L, R","Thu|8-10, Tues|8-10",0
6568000,Grove St,Central Ave  -  Masonic Ave,40,31-40,"Thu, Tues",9 AM - 11 AM,"Thu 9 AM - 11 AM, Tues 9 AM - 11 AM","North, South","L, R","Thu|8-10, Tues|8-10",0
6569000,Grove St,Masonic Ave  -  Ashbury St,34,31-40,"Mon, Tues","6 AM - 8 AM, 9 AM - 11 AM","Mon 6 AM - 8 AM, Tues 9 AM - 11 AM","North, South","L, R","Mon|6-8, Tues|8-10",0
657000,15th St,Guerrero St  -  Ramona St,40,31-40,"Mon, Thu",9 AM - 11 AM,"Mon 9 AM - 11 AM, Thu 9 AM - 11 AM","North, South","L, R","Mon|8-10, Thu|8-10",0
6570000,Grove St,Ashbury St  -  Clayton St,40,31-40,"Thu, Tues",9 AM - 11 AM,"Thu 9 AM - 11 AM, Tues 9 AM - 11 AM","North, South","L, R","Thu|8-10, Tues|8-10",0
6571000,Grove St,Clayton St  -  Cole St,40,31-40,"Thu, Tues",9 AM - 11 AM,"Thu 9 AM - 11 AM, Tues 9 AM - 11 AM","North, South","L, R","Thu|8-10, Tues|8-10",0
6572000,Grove St,Cole St  -  Shrader St,40,31-40,"Thu, Tues",9 AM - 11 AM,"Thu 9 AM - 11 AM, Tues 9 AM - 11 AM","North, South","L, R","Thu|8-10, Tues|8-10",0
6574101,Guerrero St,Market St  -  Duboce Ave,18,11-20,Wed,8 AM - 10 AM,Wed 8 AM - 10 AM,East,L,Wed|8-10,0
6574201,Guerrero St,Market St  -  Duboce Ave,34,31-40,"Fri, Tues",8 AM - 9 AM,"Fri 8 AM - 9 AM, Tues 8 AM - 9 AM",West,R,"Fri|8-10, Tues|8-10",0
6575101,Guerrero St,Duboce Ave  -  Clinton Park,18,11-20,Wed,8 AM - 10 AM,Wed 8 AM - 10 AM,East,L,Wed|8-10,0
6575102,Guerrero St,Clinton Park  -  Brosnan St,18,11-20,Wed,8 AM - 10 AM,Wed 8 AM - 10 AM,East,L,Wed|8-10,0
6575103,Guerrero St,Brosnan St  -  14th St,18,11-20,Wed,8 AM - 10 AM,Wed 8 AM - 10 AM,East,L,Wed|8-10,0
6575201,Guerrero St,Duboce Ave  -  Clinton Park,34,31-40,"Fri, Tues",8 AM - 9 AM,"Fri 8 AM - 9 AM, Tues 8 AM - 9 AM",West,R,"Fri|8-10, Tues|8-10",0
6575202,Guerrero St,Clinton Park  -  14th St,34,31-40,"Fri, Tues",8 AM - 9 AM,"Fri 8 AM - 9 AM, Tues 8 AM - 9 AM",West,R,"Fri|8-10, Tues|8-10",0
6576102,Guerrero St,14th St  -  Rosa Parks Ln,18,11-20,Wed,8 AM - 10 AM,Wed 8 AM - 10 AM,,L,Wed|8-10,0
6576103,Guerrero St,Rosa Parks Ln  -  15th St,18,11-20,Wed,8 AM - 10 AM,Wed 8 AM - 10 AM,,L,Wed|8-10,0
6576201,Guerrero St,14th St  -  15th St,34,31-40,"Fri, Tues",8 AM - 9 AM,"Fri 8 AM - 9 AM, Tues 8 AM - 9 AM",West,R,"Fri|8-10, Tues|8-10",0
6577101,Guerrero St,15th St  -  16th St,18,11-20,Wed,8 AM - 10 AM,Wed 8 AM - 10 AM,East,L,Wed|8-10,0
6577201,Guerrero St,15th St  -  16th St,34,31-40,"Fri, Tues",8 AM - 9 AM,"Fri 8 AM - 9 AM, Tues 8 AM - 9 AM",West,R,"Fri|8-10, Tues|8-10",0
6578101,Guerrero St,16th St  -  Camp St,18,11-20,Wed,8 AM - 10 AM,Wed 8 AM - 10 AM,East,L,Wed|8-10,0
6578102,Guerrero St,Camp St  -  17th St,18,11-20,Wed,8 AM - 10 AM,Wed 8 AM - 10 AM,East,L,Wed|8-10,0
6578201,Guerrero St,16th St  -  17th St,34,31-40,"Fri, Tues",8 AM - 9 AM,"Fri 8 AM - 9 AM, Tues 8 AM - 9 AM",West,R,"Fri|8-10, Tues|8-10",0
6579101,Guerrero St,17th St  -  18th St,18,11-20,Wed,8 AM - 10 AM,Wed 8 AM - 10 AM,East,L,Wed|8-10,0
6579201,Guerrero St,17th St  -  Dorland St,34,31-40,"Fri, Tues",8 AM - 9 AM,"Fri 8 AM - 9 AM, Tues 8 AM - 9 AM",West,R,"Fri|8-10, Tues|8-10",0
6579202,Guerrero St,Dorland St  -  18th St,34,31-40,"Fri, Tues",8 AM - 9 AM,"Fri 8 AM - 9 AM, Tues 8 AM - 9 AM",West,R,"Fri|8-10, Tues|8-10",0
658000,15th St,Ramona St  -  Dolores St,40,31-40,"Mon, Thu",9 AM - 11 AM,"Mon 9 AM - 11 AM, Thu 9 AM - 11 AM","North, South","L, R","Mon|8-10, Thu|8-10",0
6580101,Guerrero St,18th St  -  19th St,18,11-20,Wed,8 AM - 10 AM,Wed 8 AM - 10 AM,East,L,Wed|8-10,0
6580201,Guerrero St,18th St  -  19th St,34,31-40,"Fri, Tues",8 AM - 9 AM,"Fri 8 AM - 9 AM, Tues 8 AM - 9 AM",West,R,"Fri|8-10, Tues|8-10",0
6581101,Guerrero St,19th St  -  20th St,18,11-20,Wed,8 AM - 10 AM,Wed 8 AM - 10 AM,East,L,Wed|8-10,0
6581201,Guerrero St,19th St  -  Cumberland St,34,31-40,"Fri, Tues",8 AM - 9 AM,"Fri 8 AM - 9 AM, Tues 8 AM - 9 AM",West,R,"Fri|8-10, Tues|8-10",0
6581202,Guerrero St,Cumberland St  -  20th St,34,31-40,"Fri, Tues",8 AM - 9 AM,"Fri 8 AM - 9 AM, Tues 8 AM - 9 AM",West,R,"Fri|8-10, Tues|8-10",0
6582101,Guerrero St,20th St  -  Liberty St,18,11-20,Wed,8 AM - 10 AM,Wed 8 AM - 10 AM,East,L,Wed|8-10,0
6582102,Guerrero St,Liberty St  -  21st St,18,11-20,Wed,8 AM - 10 AM,Wed 8 AM - 10 AM,East,L,Wed|8-10,0
6582201,Guerrero St,20th St  -  Liberty St,34,31-40,"Fri, Tues",8 AM - 9 AM,"Fri 8 AM - 9 AM, Tues 8 AM - 9 AM",West,R,"Fri|8-10, Tues|8-10",0
6582202,Guerrero St,Liberty St  -  21st St,34,31-40,"Fri, Tues",8 AM - 9 AM,"Fri 8 AM - 9 AM, Tues 8 AM - 9 AM",West,R,"Fri|8-10, Tues|8-10",0
6583101,Guerrero St,21st St  -  Hill St,20,11-20,Fri,9 AM - 11 AM,Fri 9 AM - 11 AM,East,L,Fri|8-10,0
6583102,Guerrero St,Hill St  -  22nd St,20,11-20,Fri,9 AM - 11 AM,Fri 9 AM - 11 AM,East,L,Fri|8-10,0
6583201,Guerrero St,21st St  -  22nd St,64,61-70,"Mon, Thu",7 AM - 9 AM,"Mon 7 AM - 9 AM, Thu 7 AM - 9 AM",West,R,"Mon|6-8, Thu|6-8",0
6584101,Guerrero St,22nd St  -  Alvarado St,20,11-20,Fri,9 AM - 11 AM,Fri 9 AM - 11 AM,East,L,Fri|8-10,0
6584102,Guerrero St,Alvarado St  -  23rd St,20,11-20,Fri,9 AM - 11 AM,Fri 9 AM - 11 AM,East,L,Fri|8-10,0
6584201,Guerrero St,22nd St  -  23rd St,64,61-70,"Mon, Thu",7 AM - 9 AM,"Mon 7 AM - 9 AM, Thu 7 AM - 9 AM",West,R,"Mon|6-8, Thu|6-8",0
6585101,Guerrero St,23rd St  -  Elizabeth St,20,11-20,Fri,9 AM - 11 AM,Fri 9 AM - 11 AM,East,L,Fri|8-10,0
6585102,Guerrero St,Elizabeth St  -  24th St,20,11-20,Fri,9 AM - 11 AM,Fri 9 AM - 11 AM,East,L,Fri|8-10,0
6585201,Guerrero St,23rd St  -  24th St,64,61-70,"Mon, Thu",7 AM - 9 AM,"Mon 7 AM - 9 AM, Thu 7 AM - 9 AM",West,R,"Mon|6-8, Thu|6-8",0
6586101,Guerrero St,24th St  -  25th St,20,11-20,Fri,9 AM - 11 AM,Fri 9 AM - 11 AM,East,L,Fri|8-10,0
6586201,Guerrero St,24th St  -  25th St,64,61-70,"Mon, Thu",7 AM - 9 AM,"Mon 7 AM - 9 AM, Thu 7 AM - 9 AM",West,R,"Mon|6-8, Thu|6-8",0
6587101,Guerrero St,25th St  -  26th St,20,11-20,Fri,9 AM - 11 AM,Fri 9 AM - 11 AM,East,L,Fri|8-10,0
6587201,Guerrero St,25th St  -  26th St,64,61-70,"Mon, Thu",7 AM - 9 AM,"Mon 7 AM - 9 AM, Thu 7 AM - 9 AM",West,R,"Mon|6-8, Thu|6-8",0
6588101,Guerrero St,26th St  -  Cesar Chavez St,20,11-20,Fri,9 AM - 11 AM,Fri 9 AM - 11 AM,East,L,Fri|8-10,0
6588201,Guerrero St,26th St  -  Cesar Chavez St,64,61-70,"Mon, Thu",7 AM - 9 AM,"Mon 7 AM - 9 AM, Thu 7 AM - 9 AM",West,R,"Mon|6-8, Thu|6-8",0
6589101,Guerrero St,Cesar Chavez St  -  27th St,20,11-20,Fri,9 AM - 11 AM,Fri 9 AM - 11 AM,East,L,Fri|8-10,0
6589201,Guerrero St,Cesar Chavez St  -  27th St,78,71-80,"Mon, Sat, Thu","6 AM - 8 AM, 7 AM - 9 AM","Mon 7 AM - 9 AM, Sat 6 AM - 8 AM, Thu 7 AM - 9 AM","East, West","L, R","Mon|6-8, Sat|6-8, Thu|6-8",0
659000,15th St,Dolores St  -  Landers St,40,31-40,"Mon, Thu",9 AM - 11 AM,"Mon 9 AM - 11 AM, Thu 9 AM - 11 AM","North, South","L, R","Mon|8-10, Thu|8-10",0
6590101,Guerrero St,27th St  -  Duncan St,20,11-20,Fri,9 AM - 11 AM,Fri 9 AM - 11 AM,East,L,Fri|8-10,0
6590201,Guerrero St,27th St  -  Duncan St,78,71-80,"Mon, Sat, Thu","6 AM - 8 AM, 7 AM - 9 AM","Mon 7 AM - 9 AM, Sat 6 AM - 8 AM, Thu 7 AM - 9 AM","East, West","L, R","Mon|6-8, Sat|6-8, Thu|6-8",0
6591000,Guerrero St,Duncan St  -  28th St,98,91-100,"Fri, Mon, Sat, Thu","6 AM - 8 AM, 7 AM - 9 AM, 9 AM - 11 AM","Fri 9 AM - 11 AM, Mon 7 AM - 9 AM, Sat 6 AM - 8 AM, Thu 7 AM - 9 AM","East, West","L, R","Fri|8-10, Mon|6-8, Sat|6-8, Thu|6-8",0
6592000,Guttenberg St,Mission St  -  Morse St,46,41-50,"Fri, Tues","12 PM - 2 PM, 9 AM - 11 AM","Fri 12 PM - 2 PM, Tues 9 AM - 11 AM",East,L,"Fri|12-14, Tues|8-10",0
6593000,Guttenberg St,Morse St  -  Brunswick St,46,41-50,"Fri, Tues","12 PM - 2 PM, 9 AM - 11 AM","Fri 12 PM - 2 PM, Tues 9 AM - 11 AM",NorthEast,L,"Fri|12-14, Tues|8-10",0
6594000,Guttenberg St,Brunswick St  -  Pretor Way,46,41-50,"Fri, Tues","12 PM - 2 PM, 9 AM - 11 AM","Fri 12 PM - 2 PM, Tues 9 AM - 11 AM",NorthEast,L,"Fri|12-14, Tues|8-10",0
6595000,Guttenberg St,Pretor Way  -  Hanover St,46,41-50,"Fri, Tues","12 PM - 2 PM, 9 AM - 11 AM","Fri 12 PM - 2 PM, Tues 9 AM - 11 AM",NorthEast,L,"Fri|12-14, Tues|8-10",0
6596001,Guttenberg St,Hanover St  -  Nadell Ct,46,41-50,"Fri, Tues","12 PM - 2 PM, 9 AM - 11 AM","Fri 12 PM - 2 PM, Tues 9 AM - 11 AM",,"L, R","Fri|12-14, Tues|8-10",0
6596002,Guttenberg St,Nadell Ct  -  Lincoln Ct,46,41-50,"Fri, Tues","12 PM - 2 PM, 9 AM - 11 AM","Fri 12 PM - 2 PM, Tues 9 AM - 11 AM",,"L, R","Fri|12-14, Tues|8-10",0
6596003,Guttenberg St,Lincoln Ct  -  Bellevue Ave,46,41-50,"Fri, Tues","12 PM - 2 PM, 9 AM - 11 AM","Fri 12 PM - 2 PM, Tues 9 AM - 11 AM",,"L, R","Fri|12-14, Tues|8-10",0
6597000,Guy Pl,01st St  -  Lansing St,4,1-10,"Thu, Tues",12 AM - 2 AM,"Thu 12 AM - 2 AM, Tues 12 AM - 2 AM","East, West","L, R","Thu|12-2, Tues|12-2",0
6598000,Hahn St,Leland Ave  -  Visitacion Ave,38,31-40,"Mon, Wed",8 AM - 11 AM,"Mon 8 AM - 11 AM, Wed 8 AM - 11 AM","East, West","L, R","Mon|8-10, Wed|8-10",0
6599000,Hahn St,Visitacion Ave  -  Sunnydale Ave,38,31-40,"Mon, Wed",8 AM - 11 AM,"Mon 8 AM - 11 AM, Wed 8 AM - 11 AM","East, West","L, R","Mon|8-10, Wed|8-10",0
660000,15th St,Landers St  -  Church St,40,31-40,"Mon, Thu",9 AM - 11 AM,"Mon 9 AM - 11 AM, Thu 9 AM - 11 AM","North, South","L, R","Mon|8-10, Thu|8-10",0
6600000,Hahn St,Sunnydale Ave  -  Blythdale Ave,38,31-40,"Mon, Wed",8 AM - 11 AM,"Mon 8 AM - 11 AM, Wed 8 AM - 11 AM","East, West","L, R","Mon|8-10, Wed|8-10",0
6601000,Hahn St,Blythdale Ave  -  Sunrise Way,38,31-40,"Mon, Wed",8 AM - 11 AM,"Mon 8 AM - 11 AM, Wed 8 AM - 11 AM","East, West","L, R","Mon|8-10, Wed|8-10",0
6603000,Haight St,Gough St  -  Octavia St,44,41-50,"Thu, Tues","12 PM - 2 PM, 8 AM - 10 AM","Thu 8 AM - 10 AM, Tues 12 PM - 2 PM","North, South","L, R","Thu|8-10, Tues|12-14",0
6604000,Haight St,Octavia St  -  Laguna St,44,41-50,"Thu, Tues","12 PM - 2 PM, 8 AM - 10 AM","Thu 8 AM - 10 AM, Tues 12 PM - 2 PM","North, South","L, R","Thu|8-10, Tues|12-14",0
6605000,Haight St,Laguna St  -  Buchanan St,36,31-40,"Fri, Thu",8 AM - 10 AM,"Fri 8 AM - 10 AM, Thu 8 AM - 10 AM","North, South","L, R","Fri|8-10, Thu|8-10",0
6606000,Haight St,Buchanan St  -  Webster St,36,31-40,"Fri, Thu",8 AM - 10 AM,"Fri 8 AM - 10 AM, Thu 8 AM - 10 AM","North, South","L, R","Fri|8-10, Thu|8-10",0
6607000,Haight St,Webster St  -  Fillmore St,72,71-80,"Fri, Thu, Tues, Wed",8 AM - 10 AM,"Fri 8 AM - 10 AM, Thu 8 AM - 10 AM, Tues 8 AM - 10 AM, Wed 8 AM - 10 AM","North, South","L, R","Fri|8-10, Thu|8-10, Tues|8-10, Wed|8-10",0
6608000,Haight St,Fillmore St  -  Steiner St,72,71-80,"Fri, Thu, Tues, Wed",8 AM - 10 AM,"Fri 8 AM - 10 AM, Thu 8 AM - 10 AM, Tues 8 AM - 10 AM, Wed 8 AM - 10 AM","North, South","L, R","Fri|8-10, Thu|8-10, Tues|8-10, Wed|8-10",0
6609000,Haight St,Steiner St  -  Pierce St,72,71-80,"Fri, Thu, Tues, Wed",8 AM - 10 AM,"Fri 8 AM - 10 AM, Thu 8 AM - 10 AM, Tues 8 AM - 10 AM, Wed 8 AM - 10 AM","North, South","L, R","Fri|8-10, Thu|8-10, Tues|8-10, Wed|8-10",0
661000,15th St,Church St  -  Sharon St,40,31-40,"Mon, Thu",9 AM - 11 AM,"Mon 9 AM - 11 AM, Thu 9 AM - 11 AM","North, South","L, R","Mon|8-10, Thu|8-10",0
6610000,Haight St,Pierce St  -  Scott St,72,71-80,"Fri, Thu, Tues, Wed",8 AM - 10 AM,"Fri 8 AM - 10 AM, Thu 8 AM - 10 AM, Tues 8 AM - 10 AM, Wed 8 AM - 10 AM","North, South","L, R","Fri|8-10, Thu|8-10, Tues|8-10, Wed|8-10",0
6611000,Haight St,Scott St  -  Divisadero St,44,41-50,"Thu, Tues","12 PM - 2 PM, 8 AM - 10 AM","Thu 8 AM - 10 AM, Tues 12 PM - 2 PM","North, South","L, R","Thu|8-10, Tues|12-14",0
6612000,Haight St,Divisadero St  -  Broderick St,44,41-50,"Thu, Tues","12 PM - 2 PM, 8 AM - 10 AM","Thu 8 AM - 10 AM, Tues 12 PM - 2 PM","North, South","L, R","Thu|8-10, Tues|12-14",0
6613000,Haight St,Broderick St  -  Baker St,44,41-50,"Thu, Tues","12 PM - 2 PM, 8 AM - 10 AM","Thu 8 AM - 10 AM, Tues 12 PM - 2 PM","North, South","L, R","Thu|8-10, Tues|12-14",0
6614000,Haight St,Baker St  -  Lyon St,44,41-50,"Thu, Tues","12 PM - 2 PM, 8 AM - 10 AM","Thu 8 AM - 10 AM, Tues 12 PM - 2 PM","North, South","L, R","Thu|8-10, Tues|12-14",0
6615000,Haight St,Lyon St  -  Buena Vista West Ave,44,41-50,"Thu, Tues","12 PM - 2 PM, 8 AM - 10 AM","Thu 8 AM - 10 AM, Tues 12 PM - 2 PM","North, South","L, R","Thu|8-10, Tues|12-14",0
6616000,Haight St,Buena Vista West Ave  -  Central Ave,44,41-50,"Thu, Tues","12 PM - 2 PM, 8 AM - 10 AM","Thu 8 AM - 10 AM, Tues 12 PM - 2 PM","North, South","L, R","Thu|8-10, Tues|12-14",0
6617000,Haight St,Central Ave  -  Masonic Ave,76,71-80,"Fri, Mon, Thu, Tues, Wed","6 AM - 8 AM, 7 AM - 9 AM","Fri 7 AM - 9 AM, Mon 7 AM - 9 AM, Thu 6 AM - 8 AM, Tues 6 AM - 8 AM, Wed 7 AM - 9 AM","North, South","L, R","Fri|6-8, Mon|6-8, Thu|6-8, Tues|6-8, Wed|6-8",0
6618000,Haight St,Masonic Ave  -  Ashbury St,76,71-80,"Fri, Mon, Thu, Tues, Wed","6 AM - 8 AM, 7 AM - 9 AM","Fri 7 AM - 9 AM, Mon 7 AM - 9 AM, Thu 6 AM - 8 AM, Tues 6 AM - 8 AM, Wed 7 AM - 9 AM","North, South","L, R","Fri|6-8, Mon|6-8, Thu|6-8, Tues|6-8, Wed|6-8",0
6619000,Haight St,Ashbury St  -  Clayton St,76,71-80,"Fri, Mon, Thu, Tues, Wed","6 AM - 8 AM, 7 AM - 9 AM","Fri 7 AM - 9 AM, Mon 7 AM - 9 AM, Thu 6 AM - 8 AM, Tues 6 AM - 8 AM, Wed 7 AM - 9 AM","North, South","L, R","Fri|6-8, Mon|6-8, Thu|6-8, Tues|6-8, Wed|6-8",0
662000,15th St,Sharon St  -  Market St,40,31-40,"Mon, Thu",9 AM - 11 AM,"Mon 9 AM - 11 AM, Thu 9 AM - 11 AM","North, South","L, R","Mon|8-10, Thu|8-10",0
6620000,Haight St,Clayton St  -  Belvedere St,76,71-80,"Fri, Mon, Thu, Tues, Wed","6 AM - 8 AM, 7 AM - 9 AM","Fri 7 AM - 9 AM, Mon 7 AM - 9 AM, Thu 6 AM - 8 AM, Tues 6 AM - 8 AM, Wed 7 AM - 9 AM","North, South","L, R","Fri|6-8, Mon|6-8, Thu|6-8, Tues|6-8, Wed|6-8",0
6621000,Haight St,Belvedere St  -  Cole St,76,71-80,"Fri, Mon, Thu, Tues, Wed","6 AM - 8 AM, 7 AM - 9 AM","Fri 7 AM - 9 AM, Mon 7 AM - 9 AM, Thu 6 AM - 8 AM, Tues 6 AM - 8 AM, Wed 7 AM - 9 AM","North, South","L, R","Fri|6-8, Mon|6-8, Thu|6-8, Tues|6-8, Wed|6-8",0
6622000,Haight St,Cole St  -  Cole St,76,71-80,"Fri, Mon, Thu, Tues, Wed","6 AM - 8 AM, 7 AM - 9 AM","Fri 7 AM - 9 AM, Mon 7 AM - 9 AM, Thu 6 AM - 8 AM, Tues 6 AM - 8 AM, Wed 7 AM - 9 AM","North, South","L, R","Fri|6-8, Mon|6-8, Thu|6-8, Tues|6-8, Wed|6-8",0
6623000,Haight St,Cole St  -  Shrader St,76,71-80,"Fri, Mon, Thu, Tues, Wed","6 AM - 8 AM, 7 AM - 9 AM","Fri 7 AM - 9 AM, Mon 7 AM - 9 AM, Thu 6 AM - 8 AM, Tues 6 AM - 8 AM, Wed 7 AM - 9 AM","North, South","L, R","Fri|6-8, Mon|6-8, Thu|6-8, Tues|6-8, Wed|6-8",0
6624000,Haight St,Shrader St  -  Stanyan St,76,71-80,"Fri, Mon, Thu, Tues, Wed","6 AM - 8 AM, 7 AM - 9 AM","Fri 7 AM - 9 AM, Mon 7 AM - 9 AM, Thu 6 AM - 8 AM, Tues 6 AM - 8 AM, Wed 7 AM - 9 AM","North, South","L, R","Fri|6-8, Mon|6-8, Thu|6-8, Tues|6-8, Wed|6-8",0
6625000,Hale St,San Bruno Ave  -  Barneveld Ave,30,21-30,"Thu, Tues",7 AM - 8 AM,"Thu 7 AM - 8 AM, Tues 7 AM - 8 AM","North, South","L, R","Thu|6-8, Tues|6-8",0
6626000,Hale St,Barneveld Ave  -  Merrill St,38,31-40,"Thu, Tues",8 AM - 11 AM,"Thu 8 AM - 11 AM, Tues 8 AM - 11 AM","North, South","L, R","Thu|8-10, Tues|8-10",0
6627000,Hale St,Merrill St  -  Boylston St,38,31-40,"Thu, Tues",8 AM - 11 AM,"Thu 8 AM - 11 AM, Tues 8 AM - 11 AM","North, South","L, R","Thu|8-10, Tues|8-10",0
6628000,Hale St,Boylston St  -  Bowdoin St,38,31-40,"Thu, Tues",8 AM - 11 AM,"Thu 8 AM - 11 AM, Tues 8 AM - 11 AM","North, South","L, R","Thu|8-10, Tues|8-10",0
6629000,Hallam St,Folsom St  -  Brush Pl,20,11-20,Thu,4 AM - 6 AM,Thu 4 AM - 6 AM,"NorthEast, SouthWest","L, R",Thu|4-6,0
